"Gene symbol","GSM96454","GSM96455","GSM96456","GSM96457","GSM96458","GSM96459","GSM96461","GSM96462","GSM96463","GSM96464","GSM96466","GSM96467","GSM96468","GSM96469","GSM96470","GSM96471","GSM96472","GSM96473","GSM96474","GSM96475","GSM96476","GSM96477","GSM96478","GSM96479","GSM96480","GSM96481","GSM96482","GSM96483"
"PARM1",0.225448,0,0.186063,0,0.283584,0,0.092816,0,0.092737,0.184146,0.049347,0.190428,0.208964,0.2772,0.367734,0.008368,0.219414,0.042704,0.169021,0,0,0,0.155872,0,0.013643,0.12854,0,0.584515
"PARP11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611326,0
"PARP3",0,0.478828,0.052366,0,0,0,0,0,0,0,0,0,0,0,0,0.003378,0.193119,0.085123,0,0,0,0,0,0,0,0.505783,0,0
"PARP6",0,0,0,0,0.095256,0,0,0,0,0,0,1.611159,0,0,0,0,0,0,0,0,0.172821,0,0,0,0,0,0.452457,0
"PARS2",0.365536,0.0507935,0.745257,0.1301525,0.189347,0.235673,0.107875,0.342877,0.165758,0.353177,0.129227,0.52657,0.194333,0.243724,0.132869,0.269735,0.369996,0.4804905,0.0521655,0.256886,0.106265,0.124943,0.4085505,0.0284235,0.1124505,0.56233,0,0.150078
"PARVA",3.4997805,0.0758575,1.1896715,1.224308,1.469477,1.102655,1.512645,1.070214,1.299488,1.918207,1.3877805,0.653043,1.193668,0.8616515,0.3722435,0.408902,1.821105,1.5878185,1.304738,0.9997905,0.496138,0.3603315,0.380374,0.21878,0.342469,0.1197955,0.262029,0.3853325
"PAWR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PAX6",0,0,0.142172,0.385158,0,0.271981,0.09571,0,0,0,0,0,0.060195,0.309831,0,0,0.043439,0.270185,0,0,0,0.122129,0.269994,0,0,0.373101,0,0
"PAX8",0,0,0,0,0,0,0,0,0,0,0.054376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PAX9",0,0.383717,0.500674,0.284721,0,0.41511,0.215707,0.101861,0.122709,0.308401,0.030301,0,0.429231,0.268384,0.278977,0,0.217169,0.935749,0.571448,0.223233,0,0.343008,0.301773,0.096233,0.488482,0,0,0
"PBDC1",1.845774,2.842661,0.768706,1.149496,0.756872,1.710657,0.819271,0.853898,0.98557,1.232356,1.005494,0.677545,1.029791,0.529095,1.111375,2.325698,2.413215,0.919939,4.301639,1.419514,1.35424,2.022822,1.629946,0.861644,0.97852,0.727913,0,1.661653
"PBK",0,0,0,0,0,0,0,0,0,0,0,0.079367,0,0,0.167984,0.066759,0.459662,0.006682,0.662675,0.317075,0,0,0,0,0,0,0,0
"PBLD",0.018234,1.091231,0.306251,0.338741,0.526972,0.56985,0.15576,0.590868,0.347338,0.5561,0.321044,0.542695,0.310367,0.21312,0.790936,0.5846,0,0.461536,0.19466,0.226679,0,0.848413,0.980435,0.218948,0.363382,0,0,0.537394
"PBRM1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PBX2",0.836253,3.879228,0.510165,0.195656,0.421256,0.598385,0.345703,0.474311,0.905448,0.678589,0.566492,0.661336,0.610153,0.625468,2.060587,5.707255,1.782416,2.566371,2.116634,2.061392,1.925596,1.615889,2.572853,1.506208,1.310939,1.836212,1.772941,1.800431
"PBX3",0.305667,1.049912,0.826159,0.803141,0.947364,0.799375,0.720724,0.711554,0.6642,0.812348,0.584595,0.865436,1.134922,0.688307,0.92732,1.067722,0.537819,1.323136,0.644363,0.680302,0.216423,0.704089,0.69939,0.624258,1.302843,0.454444,0.892061,0.750914
"PBXIP1",0.273698,1.149806,0.933934,0.856638,0.738526,0.503702,0.805697,0.795632,0.449617,1.399242,0.767219,0.785571,0.912062,0.431488,1.644742,2.317316,0.74673,0.388588,0.492721,1.20355,0.782765,0.99517,0.772486,1.76913,0.363083,0.197053,2.579135,1.955486
"PC",0.805684,4.380099,0.197744,0.271086,0.154881,0.569892,0.719791,0.136322,0.362254,0.332795,0.121262,0.244838,0.277541,0.915067,2.84921,8.832378,2.612874,1.391277,2.247437,7.828072,5.552776,2.894652,2.461705,3.014824,1.60126,2.283184,2.541683,1.47757
"PCBD1",0.098197,0,0.244087,0.256481,0.20155,0.383205,0,0.435976,0.372607,0.228691,0.013157,0.366594,0.28744,0.310108,0.071985,0.146859,0.127234,0,0,0,0.216832,0.032564,0.084807,0,0,0.094252,0.008076,0.155234
"PCBP2",2.781771,2.089794,3.499697,5.170554,4.696122,7.009778,3.617593,2.139316,3.430118,5.122303,4.031276,4.288005,4.584269,3.190992,2.762145,3.12499,2.001511,2.978434,2.828449,1.467662,1.352244,1.912916,1.59343,1.730207,2.119771,2.008304,1.586641,1.520514
"PCBP3",0,0,0,0,0,0,0,0,0.033869,0,0,0,0,0,0.78549,0,0,0,0,0,0,0.10292,0,0,0.466006,0,0,0
"PCBP4",0.534734333333333,3.08826933333333,0.735919666666667,0.705554666666667,1.12906633333333,0.830395333333333,0.777181666666667,0.761262666666667,0.541355333333333,0.626065,0.767705333333333,1.11122433333333,0.637671,0.481539,1.96578933333333,2.83760533333333,3.54555666666667,3.314277,2.06675333333333,3.02469866666667,2.308794,3.40700633333333,3.05968633333333,3.674304,2.71968533333333,3.96148666666667,6.73322266666667,2.459525
"PCCA",0,0.192657,0.344894,0.383651,0.202906,0.39629,0.054834,0.180458,0.305738,0.129116,0.123673,0.108117,0.169863,0.197616,0,0,0,0,0,0,0.288636,0,0,0.090012,0,0,2.860691,0
"PCCB",0,0.007114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219878,0,0,0,0.277358,0,0,0.069188,0,0,0,0.226748
"PCDHA2",0.731534,1.157537,0.209494,1.198497,0.753034,0.723664,0.756878,0.904935,0.824559,1.016346,0.65194,1.214017,0.983539,1.202474,2.994754,1.619227,0.648424,1.041537,0.761893,1.244753,1.351057,2.292069,1.10322,1.928283,2.169198,0.846376,0.528363,1.392484
"PCDHB5",21.634744,6.286216,15.282745,19.299653,14.083454,12.861984,15.329373,28.1217,11.905922,10.143784,18.875518,16.454489,31.879927,11.233645,10.277749,6.517524,6.879604,3.6952,3.857198,16.925484,6.81214,10.052144,11.397258,14.578097,19.029611,2.472702,21.139553,19.107145
"PCDHGC3",3.298675,1.46226166666667,2.18978,2.30070266666667,1.719652,1.62519733333333,3.45835833333333,2.42014866666667,1.84319933333333,1.91158533333333,2.07590433333333,2.06083766666667,2.93533833333333,3.14847666666667,3.720986,0.963763,3.06000433333333,1.87403233333333,1.63553533333333,1.27699366666667,2.367383,2.82044166666667,1.859202,2.73734866666667,1.840083,2.41485733333333,2.565315,2.204902
"PCED1A",0.184385,1.156208,0,0.033026,0,0.218571,0,0.051658,0,0,0,0.123437,0,0,0,0.143902,0,0,0.366117,0.14659,0.317106,0,0.07245,0.103525,0.037457,1.453876,0.652382,0.060599
"PCED1B",1.206362,0.4032445,1.103004,0.9417435,1.1357725,0.7778115,1.4409965,1.7407415,1.0859815,0.8734075,1.246135,0.8798715,1.104959,0.8276255,1.5710975,0.717651,1.6222435,1.6067095,2.144965,1.362003,1.126367,1.7562055,1.5682385,2.264838,1.622891,0.8736925,1.5009955,1.4156395
"PCGF1",0.58437,0,1.032517,0.796332,0.113778,0.170646,0.768357,0.69135,0.42965,0.605752,0.471731,0.981105,0.364277,0.910984,0.137794,0,0,0,0.25416,0,0,0,0.095461,0,0,0,0,0
"PCGF2",0.974064,0.751314,1.232179,0.635379,0.988948,0.893033,1.028831,1.174596,1.071762,1.35631,1.369244,1.385415,1.287068,1.44352,1.093616,0.785498,0.779901,0.668391,0.78513,0.712632,0.889526,0.679302,0.971904,0.922998,1.218941,0.497664,0.592591,0.962109
"PCGF5",0.758302,0.180827,0.753764,0.741071,0.489378,0.474859,0.5741,0.568636,0.344885,0.638713,0.513229,0.580563,0.589247,0.310669,0.795253,0.217575,0.9224,0.42099,0.175631,0.148974,0.502584,0.298132,0.248916,0.389994,0.261639,0,0,0.094014
"PCGF6",8.336164,2.7469095,11.589981,10.091281,9.4493605,6.1837015,9.708554,17.6374635,9.9931245,8.2409395,12.3699095,12.8122985,11.190917,11.8159015,19.7226595,7.1766455,9.031199,9.204359,12.009386,11.60567,8.486808,16.1528065,12.6448125,16.588715,12.6381125,3.7543585,7.0230035,13.069185
"PCID2",0,0.639803,0.797476,0,0,0,0,0.285826,0.504265,0.098358,0.13444,0,0,0,0,1.101703,0,0,0,0,0.983316,0,0,0,0,0,0,0
"PCIF1",0.7547645,0.2016755,0.3014325,0.4297835,0.404153,0.3997535,0.4645125,0.303104,0.1836385,0.341713,0.38877,0.3009315,0.3000825,0.251328,0.1476545,0.399671,0.7215955,0.198844,0.8927625,0.3834385,0.3784495,0.267575,0.1475745,0.310595,0.3029155,0.4431155,0.311667,0.466173
"PCK2",0.369559,0.466435,1.128467,0.775698,0.752,1.015048,0.705116,0.433657,0.533988,0.650262,0.323995,0.682163,0.885646,1.179778,0.875664,1.440733,0.101863,0.521003,0,0.547097,0.48954,0.313769,0.221923,0.197254,0.369277,0.355493,1.050549,0.0416
"PCLO",0.47798,0,0.40588,0.121199,0.196205,0.134363,0.126112,0.354931,0.460375,1.375076,0.360661,0,0.155666,0.696116,0,0,0.023194,0.159319,1.067857,0.380235,0.562794,0,0,0,0.117417,0,0.311318,0.107816
"PCM1",0.160331,1.23522,0.569773,0.734103,0.379383,0.451489,0.38797,0.271941,0.428785,0.234227,1.017415,0.187784,0.594583,0.471275,1.315298,1.57853,0.571838,1.401921,1.829713,1.219283,0.540116,1.622115,1.238961,0.948557,1.325114,1.249137,0.483712,1.26083
"PCMT1",0.165844,2.752449,4.0455445,2.5213475,2.053058,2.843897,2.3335245,3.7036595,2.1009495,2.6256475,2.0770415,2.5901035,2.6536495,2.237288,3.608553,1.707512,0.4540035,4.447866,0.281556,3.431242,2.748156,4.327888,4.2096725,3.8315005,3.7151375,3.894162,1.7345315,2.893913
"PCNA",0.296071,0,0.049842,0.069707,0.038198,0.401254,0,0.128744,0,0,0,0.38206,0.037413,0,0.043016,0,0.209144,0,0.020622,0,0.085985,0,0.072779,0,0.116739,0.788335,0.901771,0.199551
"PCNP",0.171051,0,0.119671,0.346035,0.043713,0.400351,0.220919,0.331681,0.159824,0.297122,0.499395,0.272716,0.266742,0.54068,0.273367,0.004353,0.008332,0.291374,0,0.398754,0.083954,0.356188,0.17569,0.075448,0.097014,0,0.394772,0.472584
"PCNX2",0,0.19087,0,0,0.036984,0.160108,0,0,0.115901,0.032675,0,0.322859,0,0.18035,0,0.020823,0,0,0.328892,0.221118,0.212046,0.065186,0.126628,0.254043,0.374906,0,0.85748,0.199587
"PCOLCE",0.154862,0,0.096278,0.149958,0.541316,0,0.11527,0.300708,0.136105,0,0.23061,1.16781,0.145401,0.150978,0,0.3935,0.144646,0.084241,0.062863,0.113348,0.082046,0.274695,0.097792,0.026404,0.22077,0,0.402778,0.060819
"PCOLCE2",0.554533,0.317984,0.303142,0.071722,0.252229,0.155735,0.306008,0,0.337125,0.317075,0.170751,0.043298,0.250893,2.384977,0.250474,0.240121,0.894812,0.018965,0.211809,0,0,0.245281,0.647255,0.220488,0.073226,1.838809,0.794256,0.567833
"PCP4",0,0.559256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235277,0,0,0,0,0,0,0,0,0,0,0,0
"PCSK1N",0.055178,0.276466,0.412036,0.10816,0.29128,0.095767,0,0.001667,0.131479,0.006325,0.219534,0,0.063734,0.146464,0,0.414107,0,0,0.035524,0,0.179798,0.08754,0,0,0.203757,0,6.718951,0
"PCSK2",0,0,0.322436,0.164211,0.402051,0.035582,0.245291,0.353224,0.542304,0,0.369767,0.096478,0.263534,0.253369,0,0,0,0,0,0,0,0.2144,0,0.119137,0,0,0,0
"PCSK5",0.291999,0,0.22245,0.333082,0.16419,0.321801,0.499085,0.02975,0.133802,0.17649,0.262839,0.289371,0.276381,0.30723,1.777961,0.02665,0.450673,0,0,0.062883,0.077666,0.160837,0.218844,0.363529,0.20114,0,0,0.339368
"PCSK7",3.890752,9.236805,3.56463,3.412029,3.248657,4.569873,3.490692,3.798655,2.290731,3.877213,3.843548,3.580269,4.003765,2.818828,6.990152,10.932949,18.138716,11.408694,16.02854,12.93931,8.990134,8.1364,9.699773,10.988663,14.854021,6.337478,8.697034,12.194649
"PCTP",0,0,0,0,0,0,0,0.046894,0.420145,0,0,0,0.036529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCYOX1L",1.231089,3.632552,1.527773,0.963198,1.847087,0.925454,1.215104,1.093247,1.530587,1.253394,1.861766,0.917478,1.20476,0.944276,3.254887,5.038926,3.804189,3.180694,3.318234,5.56619,1.431354,3.301755,4.282157,4.18509,4.55212,2.421965,3.116803,3.248341
"PCYT2",0.243184,0.8623785,0.4247395,0.65489,0.2129165,0.312561,0.644337,0.357766,0.268771,0.198982,0.5220305,0.4130835,0.4465775,0.465214,0.867895,0.6580535,1.8144455,0.328561,1.336284,1.4897945,0.8993385,0.87094,0.9774915,1.35583,1.3556015,0.4171075,0.8650755,0.909826
"PDAP1",0.9474835,2.7079665,1.4525075,0.8424565,1.586676,1.221712,1.0915295,1.135475,1.1487865,1.2387365,1.06258,0.80854,1.1736835,1.1985495,2.8232105,2.4792765,4.0406815,2.107765,1.949927,2.643188,2.2287035,2.6361245,2.571413,2.567687,2.2227075,3.3744545,4.8833245,2.4576075
"PDCD10",0.2789765,2.018128,0.8075175,0.1556355,0.4615375,0.7909005,0.440595,0.1996555,0.5909565,0.3543335,0.3496125,0.25419,0.2474495,0.1595905,1.1817165,2.015475,0.7446005,0.8064125,1.157897,1.51372,0.8167945,1.365086,1.8246815,1.498634,1.2727905,1.120151,2.0108425,1.328735
"PDCD2",6.851676,0.366898,1.737308,3.665306,3.951814,2.746622,4.946787,4.02085,4.069182,3.296769,3.399957,4.679312,2.099736,3.331771,3.628956,1.76195,3.319059,1.302453,2.417765,3.762304,3.495298,4.652109,1.69998,6.007822,1.320474,0.438109,1.791895,3.561989
"PDCD2L",0,0,0,0.129907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDCD5",1.174011,0.83465,0.953082,0.914895,0.622472,0.837177,0.691684,0.546096,1.071087,1.479821,0.82009,1.230745,0.673835,1.222539,0.981029,0.983716,0.913581,1.622241,0.851643,0.959135,0.677342,1.470474,1.025505,0.622177,0.991207,0.569679,0.348649,1.087342
"PDCD6",0,0,0,0.070784,0,1.109978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.645892,0,0,0,0,0,0,0
"PDCD6IP",0,0,0.197505,0.078798,0,0,0,0,0.091972,0,0.18438,0,0.144943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496983,0
"PDCD7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDCL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.632424,0,0,0,0,0,0,0
"PDCL3",0.089956,0,0.222705,0,0.202121,0.062862,0.127696,0.091532,0.162811,0.000263,0.004057,0.137181,0.057244,0.136779,0.021193,0,0.033328,0,0,0,0,0,0.048996,0.101952,0,0,0.118742,0.123482
"PDE4D",0.032007,6.471549,0.264439,0.234679,0.356621,0.422149,0.283209,0,0.234596,0.288531,0.175199,0.115283,0.177335,0.316189,3.074663,1.831264,2.260035,4.113644,1.399138,2.403528,1.711621,1.875535,2.125956,1.341293,1.49534,3.134416,7.138901,1.950005
"PDE6B",1.004821,13.775663,2.735835,2.609579,4.728584,7.946166,3.81774,5.014453,2.323921,4.710927,2.948391,4.336507,4.587343,3.608186,6.305376,10.416575,1.00345,8.086115,1.328191,4.118931,3.016275,6.512595,8.039693,4.762685,5.886557,9.430196,4.505681,6.385602
"PDE6D",0.476788,0,0.107515,0.015924,0,0.239452,0,0.100601,0,0.046457,0,0.189406,0,0,0,0,0.428434,0.043737,0,0.013724,0.18417,0.319771,0.003868,0,0.017586,0,0,0
"PDE9A",0.154834,0.82145,0.114967,0.063725,0.269472,0.427224,0.159875,0,0.003298,0.150146,0.079108,0,0.255372,0.35444,0,0,0.354516,1.00977,0,0.310368,0,0.933779,0.512015,0.144455,0.256381,0.773705,1.390834,0
"PDGFRA",0.182355,0,0.548811,0.204882,0,0,0,0.232332,0,0,0.395028,0.225852,0.077811,0.226968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDGFRL",0.256566,0.027481,0.101104,0.285238,0.070149,0.129537,0.19037,0,0.145422,0,0.15539,0,0.130061,0,0,0,0,0,0,0,0.137698,0,0.045472,0,0,0,0,0
"PDHA1",0.263649,0,0.571509,0.71479,0.303445,0.316921,0.654049,0.28136,0.22074,0.657382,0.284524,0.303424,0.465169,0.286502,0,0,0,0,0,0,6.803583,0,0,0,0,0,0,0
"PDHB",0.59349,0.637219,0.483166,0.6937965,0.657094,0.6910115,0.7987745,0.673499,0.548207,0.625964,0.696113,0.6492435,0.613642,0.615842,0.422086,0.3754165,1.079915,0.6871945,0.802982,0.2788395,0.2744095,0.6068525,0.539234,0.7759835,0.6527785,0.529146,0.4687355,0.4546515
"PDHX",2.841863,2.043974,4.759831,3.945962,4.610908,4.137235,4.51295,4.750135,3.759612,3.888568,3.322041,3.661277,4.153244,3.005963,3.278922,3.427406,2.143313,4.817011,1.497329,3.454999,3.216895,2.79223,4.073396,3.556945,3.289165,2.483548,2.767823,3.020179
"PDIA3",0.551637,0,0.661402,0.612017,0.353028,0.65471,0.581338,0.211849,0.567885,1.368285,0.494467,0.532674,0.532988,0.494554,0,0,0.144267,0.030101,1.523309,0,0,0,0,0,0,0,0,0.014812
"PDIA4",1.33771675,1.6006095,1.9982945,2.1346505,1.7499465,2.49179375,2.15737475,2.442003,1.37475525,2.19337225,2.12860525,2.14350425,2.09705675,1.84847325,1.91226475,1.472041,1.5272925,2.041289,1.45978,1.24022825,1.33421875,2.010671,2.05189275,1.793209,1.82845075,2.50726025,0.8802295,1.39745575
"PDIA5",0.946562,1.303875,1.236021,0.833923,0.632918,1.41751,1.070955,1.093191,6.524174,1.400892,0.748153,0.79534,1.06875,1.089905,0.864341,1.08422,1.606191,1.30385,1.897633,0.763631,0.530333,0.703326,0.884226,1.18213,0.951912,0.496094,1.072955,1.537194
"PDIA6",0.177168,0.350924,1.062981,1.204525,1.15193,0.994117,0.872742,0.72161,0.893487,0.761332,1.028564,0.873113,0.994001,0.780684,0.611555,0.348425,0.475939,0.548223,0.25311,1.278033,0.249409,0.372206,0.464989,0.96346,0.671149,1.409285,0.298953,0.212342
"PDK2",0,1.214269,0,0.054371,0,0,0,0,0.233947,0,0,0,0,0,0.306938,0.707639,0.694933,0,0.37491,0.335668,0.594303,0.462143,0.250495,0,0,0.357343,0,0.253092
"PDK3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDLIM1",0.084011,0.145176,0.29405,0.720405,0.348854,0.554693,0.253126,0.285326,0.320697,0.672066,0.08088,0.774345,0.828102,0.845863,0.013856,0,0,0.13772,0,0.152232,0,0.026868,0,0.092228,0.163731,0,0,0.323668
"PDLIM3",0,0.591473,0,0.098425,0.684146,0.890141,0.210388,0.511894,1.401393,0.199364,0.196915,0.395343,0.318449,0.164652,0.511783,1.002393,0.280132,0.345742,0,0.535292,0.641435,0.707645,0.705523,0.440867,0.451605,0.907023,0,1.120732
"PDLIM4",0.127345,0,0.3986895,0.3381875,0.5093775,0.26805,0.353019,0.368596,0.4138165,0.2120315,0.3847435,0.300128,0.356757,0.355341,1.0760015,0.206569,0.297924,0.2813395,0,0,0.1848125,0.250773,0.0111305,0.3204525,0.3696755,0,0.290536,0.3477535
"PDLIM5",0.465759,0,0.271424,0.329087,0,0,0.160429,0.30813,0.459816,0,0.286556,0.087747,0,0.228555,0,0,0,0,0,0.025598,0,0,0.109605,0,0,0,0,0
"PDLIM7",2.091307,2.1251635,3.124011,2.3622145,1.7082845,2.100779,1.9243275,3.3104355,2.3608015,2.164002,2.4893575,2.020716,2.442803,1.869047,2.2688155,2.9315735,2.8226595,2.3097395,4.027699,1.381324,1.7543195,2.3438375,2.3224435,2.0607605,2.374493,3.2581875,5.595029,1.9211685
"PDPK1",1.374492,1.773521,0,0.5003,0.640453,0.314675,0.617096,0.120853,0.916396,0.680179,0.934107,0.337204,0.166212,0.5219,0,0.412158,0,0.327684,0,0.682226,0.517861,0.19249,0.802239,0.085856,0,0,0.796757,0.210303
"PDPN",0,0,0,0,0,0,0,0.0854,0,0.163586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDRG1",0,0,0,0,0,0,0,0,0.066187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDXK",3.06907175,3.5338775,1.5784165,1.9275325,1.233421,1.67079775,2.10867875,1.793639,1.3313115,1.71612875,1.47314025,1.353869,1.6071235,1.679037,3.4021585,3.05895675,5.199918,2.05758075,6.14641975,2.43561,4.00586125,3.166965,2.78658125,3.56857,3.7454375,2.19589,1.58852875,3.06036025
"PDXP",0.902622,0.377532,0.918383,1.05381,0.931758,0.862065,0.770756,0.983966,0.799291,0.693703,1.184266,0.815725,0.934777,0.710586,0.466084,0.296751,1.963508,0.573378,0.470538,0.259627,0.437221,0.351264,0.753054,0.197695,0.385205,1.762027,0.444545,0.170187
"PDZD11",0.178442,0.18454,0.516212,0.258608,0.429724,0.43485,0.63303,0.412498,0.337985,0.434365,0.722323,0.57584,0.438359,0.490485,0.349487,0.419436,0.193017,0,0.408428,0.350053,0.296226,0.201687,0.299895,0.253045,0.208127,0,0.189477,0.204943
"PDZD4",0.828465,0.382286,0.468199,0.496703,0.614876,0.595758,0.454396,0.185099,0.637917,0.80651,0.60511,0.509939,0.65671,1.145217,0.287586,0.488732,1.258957,0.55106,0.191439,0.212107,0,0.270805,0.433241,0.659681,0.052563,2.212877,0,0.258504
"PDZK1",0.8427945,1.5218055,1.3432855,1.077997,1.196612,1.0373085,0.815069,1.011089,1.123728,1.0287785,1.030649,1.0021105,1.169456,1.0342865,1.065541,1.4224475,0.1710385,0.423711,0.3183685,0.56976,0.6390245,1.060393,0.944004,0.6650565,0.765182,1.004924,0.641555,0.653407
"PDZK1IP1",0.117801,0,0,0.014698,0.200762,0,0.278276,0.078651,0,0.156454,0.032695,0,0.635896,0.200758,0.159356,0.287107,0,0.204044,0.119688,0.23134,0,0,0,0.084985,0.607618,0,0.75479,0.035157
"PDZRN3",3.6953,1.947561,3.950505,4.201525,2.673537,3.876435,3.78865,4.064225,1.898452,3.432113,2.102742,3.366025,3.168031,3.604959,5.3988,3.298173,2.267308,2.746913,6.713565,2.27903,3.673667,4.210969,3.371461,4.201101,1.836558,4.186347,1.43181,2.696562
"PEA15",1.5311965,1.84525,1.8278585,1.8565725,1.4536835,1.511139,1.3504795,2.0686695,1.5611565,1.4380075,1.8631315,1.3024245,1.598987,1.1607495,1.6952,1.9647365,1.3002805,1.940941,2.9167585,1.7937535,1.520498,1.704826,1.8230235,1.304503,1.1098445,1.510613,1.2187485,1.932806
"PEBP1",0,0,0.2067605,0.238696,0.267171,0.027484,0.1678825,0.0231945,0.167506,0.0203665,0.0924995,0.3584775,0.1429485,0.136885,0.135834,0,0,0.2163635,0.010717,0,0.0065075,0.0728155,0,0.173647,0.0275675,0.1674835,0.1482395,0.2117115
"PECR",0.154925,0.117399,0.430227,0.819191,1.140042,0.046846,0.751881,3.07984,4.38116,0.160695,1.297472,2.021999,0.711215,1.362394,1.067742,0.369818,0,0,0.204429,1.087745,1.053216,0.981337,0.871404,0.798579,0.82143,0,0.938496,2.34819
"PEF1",0.587054,0.4852225,0.260491,0.330407,0.6786275,0.6164535,0.610112,0.51735,0.8865545,0.466549,0.258832,0.555397,0.332723,0.6571525,0.2947935,0.464799,0.2197805,0.0198005,0.2128045,0.71975,1.6460895,0.4425495,0.449477,0.257597,0.1966215,0.4656945,0.04207,0.6101205
"PELI1",0,0,0.504944,0.449058,0.276072,0.126294,0.381937,0.293604,0.326444,0.26508,0.426715,0.250776,0.427089,0.37621,0.066218,0.199102,0.157641,0,0,0,1.41707,0.184949,0.274092,0,0.089229,0.641467,0,0.059075
"PELI2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PELO",0.173682333333333,0.103086333333333,0.127115333333333,0.346246666666667,0.240880666666667,0.214066333333333,0.194498,0.610957333333333,0.305369333333333,0.256079,0.274416,0.221089333333333,0.228620666666667,0.115125,0.182563666666667,0,0.194769333333333,0.153501666666667,0.0863456666666667,0.0945416666666667,0.137962333333333,0.215907333333333,0.165907333333333,0.0920203333333333,0.009298,0.106448666666667,0,0.111356333333333
"PEMT",0.378862,1.656658,0.727143,0.758405,1.550767,1.330637,0.588164,0.909511,1.402423,1.265458,0.571717,1.27401,0.878285,1.082667,1.278743,1.095864,0.862347,0.740869,0.433617,0.634295,1.001136,0.849579,1.304493,0.742579,0.952012,1.66279,0.5769,1.644956
"PEPD",0,0,0,0.0132495,0,0,0.1563005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PERM1",0.062598,0.909633,0.426623,0.014615,0.288977,0.187606,0.374334,0.110685,0.221144,0.071374,0.286059,0.008391,0.251315,0.246368,0.603334,0.852828,0.980361,0.150951,0.274859,0.50957,0.369331,0.284449,0.538816,0.302072,0.183639,1.996352,0.452082,0.621512
"PERP",0,1.128257,0,0,0,0,0,0,0.000943,0,0,0,0,0.032179,0,1.757899,0.579655,0,0.722306,0.976067,25.232668,0.394491,0.248312,0.44748,0.466849,0.632783,0,0.351831
"PEX10",0.084861,3.338913,0.209613,0.2212345,0.202221,0.3424475,0.2977755,0.226357,0.182886,0.196289,0.387257,0.0730595,0.2757665,0.179295,1.070593,1.8360445,1.275986,1.429314,1.606154,1.317943,1.6537755,1.0234345,1.112304,0.8536185,1.1086415,1.2139685,1.355045,1.040317
"PEX11A",0,0.462905,0.272325,0.482558,0.403658,0.352579,0.263264,0.510692,0.076448,0.126651,0.531622,0,0.361927,0.262844,0.044125,0,1.356893,1.032271,0.192329,0.426424,0.213374,0.418256,0.403216,0.669918,1.109377,0.280037,1.89695,0.604865
"PEX11B",0,0,0,0.212839,0,0.24781,0.292825,0,0,0,0.06483,0,0.110293,0,0,0,0,0.662427,0,0,0,0,0,0,0.041957,0,0,0
"PEX11G",11.381014,13.439457,8.071467,6.475515,7.769904,8.201837,8.66084,7.510151,5.679582,7.369443,8.149679,7.576382,6.913652,7.520384,12.908946,16.648345,26.060519,14.022704,25.097634,21.687574,18.961454,12.791065,16.111595,16.002979,24.761479,11.212279,13.474574,19.625986
"PEX14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111824,0,0,0,0,0,0,0,0.208777,0,0,0,0,0
"PEX16",0,0,0,0.116499,0.0603395,0.122241,0.1418665,0.122147,0.342691,0.005688,0,0.143935,0.193636,0,0,0,0,0.218094,0,0,0,0,0,0,0,0,0,0
"PEX19",0.346543,0.865148,0.255294,0.309091,0.19373,0.240619,0.25209,0.082289,0.634248,0.321707,0.524611,0.245646,0.287769,0.426347,0.010655,0.769782,0.440591,0.463478,0.037505,0.455173,0.177079,0.502504,0.757335,0.139092,0.407117,0.695662,0.582404,0.492204
